date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:32:48	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:32:50%20GMT	http://i999bet.net/wp-content/uploads/2022/03/xoc-dia-online-1-300x169.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/xoc-dia-online-1-300x169.jpg	(from https://i999bet.net/game-xoc-dia-doi-thuong-huong-dan-choi-cuc-chi-tiet-va-de-hieu/)
20:32:49	75730/75730	---M--	200	added ('OK')	image/png	etag:%2262256aca-127d2%22	https://i999bet.net/wp-content/uploads/2022/03/xoc-dia-online-2-300x179.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/xoc-dia-online-2-300x179.png	(from https://i999bet.net/game-xoc-dia-doi-thuong-huong-dan-choi-cuc-chi-tiet-va-de-hieu/)
20:32:49	13335/13335	---M--	200	added ('OK')	image/jpeg	etag:%2262256b40-3417%22	https://i999bet.net/wp-content/uploads/2022/03/xoc-dia-online-1-300x169.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/xoc-dia-online-1-300x169.jpg	(from https://i999bet.net/game-xoc-dia-doi-thuong-huong-dan-choi-cuc-chi-tiet-va-de-hieu/)
20:32:50	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:32:51%20GMT	http://i999bet.net/wp-content/uploads/2022/03/11-158-300x184.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/11-158-300x184.png	(from https://i999bet.net/game-xoc-dia-doi-thuong-huong-dan-choi-cuc-chi-tiet-va-de-hieu/)
20:32:51	92197/92197	---M--	200	added ('OK')	image/png	etag:%2262256b96-16825%22	https://i999bet.net/wp-content/uploads/2022/03/11-158-300x184.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/11-158-300x184.png	(from https://i999bet.net/game-xoc-dia-doi-thuong-huong-dan-choi-cuc-chi-tiet-va-de-hieu/)
20:32:52	893/893	---MC-	200	added ('OK')	application/rss+xml	etag:%22f0ceb78e4c1bb1fb284387a697ab4f46%22	https://i999bet.net/game-keno-1126bet-huong-dan-dat-cuoc-doi-thuong-hap-dan/feed/	C:/Users/vivan/Desktop/projecttrue/i999bet.net/game-keno-1126bet-huong-dan-dat-cuoc-doi-thuong-hap-dan/feed/index.html	(from https://i999bet.net/game-keno-1126bet-huong-dan-dat-cuoc-doi-thuong-hap-dan/)
20:33:02	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:04%20GMT	http://i999bet.net/wp-content/uploads/2022/03/keno-la-gi-300x179.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/keno-la-gi-300x179.jpg	(from https://i999bet.net/game-keno-1126bet-huong-dan-dat-cuoc-doi-thuong-hap-dan/)
20:33:02	29075/29075	---MC-	200	added ('OK')	application/json	date:Mon,%2016%20May%202022%2013:33:03%20GMT	https://i999bet.net/wp-json/wp/v2/posts/444	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-json/wp/v2/posts/444.json	(from https://i999bet.net/game-keno-1126bet-huong-dan-dat-cuoc-doi-thuong-hap-dan/)
20:33:03	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:04%20GMT	http://i999bet.net/?p=444&preview=true	C:/Users/vivan/Desktop/projecttrue/i999bet.net/index22df.html	(from https://i999bet.net/game-keno-1126bet-huong-dan-dat-cuoc-doi-thuong-hap-dan/)
20:33:03	23403/23403	---M--	200	added ('OK')	image/jpeg	etag:%2262256161-5b6b%22	https://i999bet.net/wp-content/uploads/2022/03/keno-la-gi-300x179.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/keno-la-gi-300x179.jpg	(from https://i999bet.net/game-keno-1126bet-huong-dan-dat-cuoc-doi-thuong-hap-dan/)
20:33:04	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:05%20GMT	http://i999bet.net/wp-content/uploads/2022/03/keno-bk8app-300x225.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/keno-bk8app-300x225.jpg	(from https://i999bet.net/game-keno-1126bet-huong-dan-dat-cuoc-doi-thuong-hap-dan/)
20:33:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:05%20GMT	https://i999bet.net/?p=444	C:/Users/vivan/Desktop/projecttrue/i999bet.net/indexb284.html	(from https://i999bet.net/game-keno-1126bet-huong-dan-dat-cuoc-doi-thuong-hap-dan/)
20:33:04	13764/13764	---M--	200	added ('OK')	image/jpeg	etag:%2262256212-35c4%22	https://i999bet.net/wp-content/uploads/2022/03/keno-bk8app-300x225.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/keno-bk8app-300x225.jpg	(from https://i999bet.net/game-keno-1126bet-huong-dan-dat-cuoc-doi-thuong-hap-dan/)
20:33:04	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:06%20GMT	http://i999bet.net/wp-content/uploads/2022/03/cach-choi-keno-00-1200x900-1-300x225.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/cach-choi-keno-00-1200x900-1-300x225.jpg	(from https://i999bet.net/game-keno-1126bet-huong-dan-dat-cuoc-doi-thuong-hap-dan/)
20:33:05	16098/16098	---M--	200	added ('OK')	image/jpeg	etag:%22622561a1-3ee2%22	https://i999bet.net/wp-content/uploads/2022/03/cach-choi-keno-00-1200x900-1-300x225.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/cach-choi-keno-00-1200x900-1-300x225.jpg	(from https://i999bet.net/game-keno-1126bet-huong-dan-dat-cuoc-doi-thuong-hap-dan/)
20:33:06	918/918	---MC-	200	added ('OK')	application/rss+xml	etag:%22065efc4e3e21478f6043be3ea9834f13%22	https://i999bet.net/game-mau-binh-online-1126bet-huong-dan-choi-cho-nhung-ai-chua-biet/feed/	C:/Users/vivan/Desktop/projecttrue/i999bet.net/game-mau-binh-online-1126bet-huong-dan-choi-cho-nhung-ai-chua-biet/feed/index.html	(from https://i999bet.net/game-mau-binh-online-1126bet-huong-dan-choi-cho-nhung-ai-chua-biet/)
20:33:17	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:18%20GMT	http://i999bet.net/wp-content/uploads/2022/03/cach-choi-mau-binh-300x200.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/cach-choi-mau-binh-300x200.jpg	(from https://i999bet.net/game-mau-binh-online-1126bet-huong-dan-choi-cho-nhung-ai-chua-biet/)
20:33:17	25008/25008	---MC-	200	added ('OK')	application/json	date:Mon,%2016%20May%202022%2013:33:18%20GMT	https://i999bet.net/wp-json/wp/v2/posts/436	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-json/wp/v2/posts/436.json	(from https://i999bet.net/game-mau-binh-online-1126bet-huong-dan-choi-cho-nhung-ai-chua-biet/)
20:33:17	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:19%20GMT	http://i999bet.net/?p=436&preview=true	C:/Users/vivan/Desktop/projecttrue/i999bet.net/indexdb86.html	(from https://i999bet.net/game-mau-binh-online-1126bet-huong-dan-choi-cho-nhung-ai-chua-biet/)
20:33:17	20295/20295	---M--	200	added ('OK')	image/jpeg	etag:%2262255a8b-4f47%22	https://i999bet.net/wp-content/uploads/2022/03/cach-choi-mau-binh-300x200.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/cach-choi-mau-binh-300x200.jpg	(from https://i999bet.net/game-mau-binh-online-1126bet-huong-dan-choi-cho-nhung-ai-chua-biet/)
20:33:18	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:19%20GMT	http://i999bet.net/wp-content/uploads/2022/03/nhung-luu-y-khi-choi-bai-mau-binh-can-ghi-nho-hinh-anh-1-300x146.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/nhung-luu-y-khi-choi-bai-mau-binh-can-ghi-nho-hinh-anh-1-300x146.jpg	(from https://i999bet.net/game-mau-binh-online-1126bet-huong-dan-choi-cho-nhung-ai-chua-biet/)
20:33:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:20%20GMT	https://i999bet.net/?p=436	C:/Users/vivan/Desktop/projecttrue/i999bet.net/indexc1f6.html	(from https://i999bet.net/game-mau-binh-online-1126bet-huong-dan-choi-cho-nhung-ai-chua-biet/)
20:33:18	14813/14813	---M--	200	added ('OK')	image/jpeg	etag:%2262255ac6-39dd%22	https://i999bet.net/wp-content/uploads/2022/03/nhung-luu-y-khi-choi-bai-mau-binh-can-ghi-nho-hinh-anh-1-300x146.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/nhung-luu-y-khi-choi-bai-mau-binh-can-ghi-nho-hinh-anh-1-300x146.jpg	(from https://i999bet.net/game-mau-binh-online-1126bet-huong-dan-choi-cho-nhung-ai-chua-biet/)
20:33:18	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:20%20GMT	http://i999bet.net/wp-content/uploads/2022/03/binh-ban-choi-300x170.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/binh-ban-choi-300x170.png	(from https://i999bet.net/game-mau-binh-online-1126bet-huong-dan-choi-cho-nhung-ai-chua-biet/)
20:33:19	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:21%20GMT	http://i999bet.net/wp-content/uploads/2022/03/cach-choi-mau-binh-1-300x169.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/cach-choi-mau-binh-1-300x169.jpg	(from https://i999bet.net/game-mau-binh-online-1126bet-huong-dan-choi-cho-nhung-ai-chua-biet/)
20:33:19	79209/79209	---M--	200	added ('OK')	image/png	etag:%2262255c18-13569%22	https://i999bet.net/wp-content/uploads/2022/03/binh-ban-choi-300x170.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/binh-ban-choi-300x170.png	(from https://i999bet.net/game-mau-binh-online-1126bet-huong-dan-choi-cho-nhung-ai-chua-biet/)
20:33:19	10052/10052	---M--	200	added ('OK')	image/jpeg	etag:%2262255c55-2744%22	https://i999bet.net/wp-content/uploads/2022/03/cach-choi-mau-binh-1-300x169.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/cach-choi-mau-binh-1-300x169.jpg	(from https://i999bet.net/game-mau-binh-online-1126bet-huong-dan-choi-cho-nhung-ai-chua-biet/)
20:33:22	911/911	---MC-	200	added ('OK')	application/rss+xml	etag:%2216603b96ea8e731b018e0925cd9029ea%22	https://i999bet.net/sicbo-jun88-kinh-nghiem-choi-hieu-qua-va-don-gian-nhat-nam-2022/feed/	C:/Users/vivan/Desktop/projecttrue/i999bet.net/sicbo-jun88-kinh-nghiem-choi-hieu-qua-va-don-gian-nhat-nam-2022/feed/index.html	(from https://i999bet.net/sicbo-jun88-kinh-nghiem-choi-hieu-qua-va-don-gian-nhat-nam-2022/)
20:33:32	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:33%20GMT	http://i999bet.net/wp-content/uploads/2022/03/jun88-top-1-nha-cai-uy-tin-nhat-tai-viet-nam-1-300x200.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/jun88-top-1-nha-cai-uy-tin-nhat-tai-viet-nam-1-300x200.jpg	(from https://i999bet.net/sicbo-jun88-kinh-nghiem-choi-hieu-qua-va-don-gian-nhat-nam-2022/)
20:33:32	24525/24525	---MC-	200	added ('OK')	application/json	date:Mon,%2016%20May%202022%2013:33:33%20GMT	https://i999bet.net/wp-json/wp/v2/posts/426	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-json/wp/v2/posts/426.json	(from https://i999bet.net/sicbo-jun88-kinh-nghiem-choi-hieu-qua-va-don-gian-nhat-nam-2022/)
20:33:32	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:34%20GMT	http://i999bet.net/?p=426&preview=true	C:/Users/vivan/Desktop/projecttrue/i999bet.net/index8906.html	(from https://i999bet.net/sicbo-jun88-kinh-nghiem-choi-hieu-qua-va-don-gian-nhat-nam-2022/)
20:33:32	20894/20894	---M--	200	added ('OK')	image/jpeg	etag:%2262242f05-519e%22	https://i999bet.net/wp-content/uploads/2022/03/jun88-top-1-nha-cai-uy-tin-nhat-tai-viet-nam-1-300x200.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/jun88-top-1-nha-cai-uy-tin-nhat-tai-viet-nam-1-300x200.jpg	(from https://i999bet.net/sicbo-jun88-kinh-nghiem-choi-hieu-qua-va-don-gian-nhat-nam-2022/)
20:33:33	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:34%20GMT	http://i999bet.net/wp-content/uploads/2022/03/sicbo-300x197.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/sicbo-300x197.jpg	(from https://i999bet.net/sicbo-jun88-kinh-nghiem-choi-hieu-qua-va-don-gian-nhat-nam-2022/)
20:33:33	18587/18587	---M--	200	added ('OK')	image/jpeg	etag:%2262242fcc-489b%22	https://i999bet.net/wp-content/uploads/2022/03/sicbo-300x197.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/sicbo-300x197.jpg	(from https://i999bet.net/sicbo-jun88-kinh-nghiem-choi-hieu-qua-va-don-gian-nhat-nam-2022/)
20:33:33	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:35%20GMT	http://i999bet.net/wp-content/uploads/2022/03/How-to-look-for-SIcbo-ratio-wins-99.9-300x162.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/How-to-look-for-SIcbo-ratio-wins-99.9-300x162.png	(from https://i999bet.net/sicbo-jun88-kinh-nghiem-choi-hieu-qua-va-don-gian-nhat-nam-2022/)
20:33:34	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:36%20GMT	http://i999bet.net/wp-content/uploads/2022/03/unnamed-1-300x300.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/unnamed-1-300x300.png	(from https://i999bet.net/sicbo-jun88-kinh-nghiem-choi-hieu-qua-va-don-gian-nhat-nam-2022/)
20:33:35	91467/91467	---M--	200	added ('OK')	image/png	etag:%2262243037-1654b%22	https://i999bet.net/wp-content/uploads/2022/03/How-to-look-for-SIcbo-ratio-wins-99.9-300x162.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/How-to-look-for-SIcbo-ratio-wins-99.9-300x162.png	(from https://i999bet.net/sicbo-jun88-kinh-nghiem-choi-hieu-qua-va-don-gian-nhat-nam-2022/)
20:33:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:36%20GMT	https://i999bet.net/?p=426	C:/Users/vivan/Desktop/projecttrue/i999bet.net/index2202.html	(from https://i999bet.net/sicbo-jun88-kinh-nghiem-choi-hieu-qua-va-don-gian-nhat-nam-2022/)
20:33:36	137199/137199	---M--	200	added ('OK')	image/png	etag:%22622430a8-217ef%22	https://i999bet.net/wp-content/uploads/2022/03/unnamed-1-300x300.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/unnamed-1-300x300.png	(from https://i999bet.net/sicbo-jun88-kinh-nghiem-choi-hieu-qua-va-don-gian-nhat-nam-2022/)
20:33:37	921/921	---MC-	200	added ('OK')	application/rss+xml	etag:%2265d77eb028d892865b1bc8e1f63e08ee%22	https://i999bet.net/cach-choi-lotto-bet-tren-ku-casino-moi-nhat-2022-cho-anh-em-kiem-lua/feed/	C:/Users/vivan/Desktop/projecttrue/i999bet.net/cach-choi-lotto-bet-tren-ku-casino-moi-nhat-2022-cho-anh-em-kiem-lua/feed/index.html	(from https://i999bet.net/cach-choi-lotto-bet-tren-ku-casino-moi-nhat-2022-cho-anh-em-kiem-lua/)
20:33:48	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:50%20GMT	http://i999bet.net/wp-content/uploads/2022/03/nha-cai-kucasino-300x158.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/nha-cai-kucasino-300x158.jpg	(from https://i999bet.net/cach-choi-lotto-bet-tren-ku-casino-moi-nhat-2022-cho-anh-em-kiem-lua/)
20:33:48	30856/30856	---MC-	200	added ('OK')	application/json	date:Mon,%2016%20May%202022%2013:33:49%20GMT	https://i999bet.net/wp-json/wp/v2/posts/417	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-json/wp/v2/posts/417.json	(from https://i999bet.net/cach-choi-lotto-bet-tren-ku-casino-moi-nhat-2022-cho-anh-em-kiem-lua/)
20:33:49	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:50%20GMT	http://i999bet.net/?p=417&preview=true	C:/Users/vivan/Desktop/projecttrue/i999bet.net/indexdf75.html	(from https://i999bet.net/cach-choi-lotto-bet-tren-ku-casino-moi-nhat-2022-cho-anh-em-kiem-lua/)
20:33:49	16256/16256	---M--	200	added ('OK')	image/jpeg	etag:%226222cb02-3f80%22	https://i999bet.net/wp-content/uploads/2022/03/nha-cai-kucasino-300x158.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/nha-cai-kucasino-300x158.jpg	(from https://i999bet.net/cach-choi-lotto-bet-tren-ku-casino-moi-nhat-2022-cho-anh-em-kiem-lua/)
20:33:50	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:50%20GMT	http://i999bet.net/wp-content/uploads/2022/03/Xo-so-tai-Kubet-1024x516-1-300x151.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/Xo-so-tai-Kubet-1024x516-1-300x151.png	(from https://i999bet.net/cach-choi-lotto-bet-tren-ku-casino-moi-nhat-2022-cho-anh-em-kiem-lua/)
20:33:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:51%20GMT	https://i999bet.net/?p=417	C:/Users/vivan/Desktop/projecttrue/i999bet.net/indexb8c6.html	(from https://i999bet.net/cach-choi-lotto-bet-tren-ku-casino-moi-nhat-2022-cho-anh-em-kiem-lua/)
20:33:50	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:52%20GMT	http://i999bet.net/wp-content/uploads/2022/03/kubet-win-300x152.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/kubet-win-300x152.jpg	(from https://i999bet.net/cach-choi-lotto-bet-tren-ku-casino-moi-nhat-2022-cho-anh-em-kiem-lua/)
20:33:50	44156/44156	---M--	200	added ('OK')	image/png	etag:%226222cb6f-ac7c%22	https://i999bet.net/wp-content/uploads/2022/03/Xo-so-tai-Kubet-1024x516-1-300x151.png	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/Xo-so-tai-Kubet-1024x516-1-300x151.png	(from https://i999bet.net/cach-choi-lotto-bet-tren-ku-casino-moi-nhat-2022-cho-anh-em-kiem-lua/)
20:33:51	17515/17515	---M--	200	added ('OK')	image/jpeg	etag:%226222cc11-446b%22	https://i999bet.net/wp-content/uploads/2022/03/kubet-win-300x152.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/kubet-win-300x152.jpg	(from https://i999bet.net/cach-choi-lotto-bet-tren-ku-casino-moi-nhat-2022-cho-anh-em-kiem-lua/)
20:33:52	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:53%20GMT	http://i999bet.net/wp-content/uploads/2022/03/do_choi_lo_to_go__3__28b6edc9422c439db580a372a42139e9-300x300.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/do_choi_lo_to_go__3__28b6edc9422c439db580a372a42139e9-300x300.jpg	(from https://i999bet.net/cach-choi-lotto-bet-tren-ku-casino-moi-nhat-2022-cho-anh-em-kiem-lua/)
20:33:52	23777/23777	---M--	200	added ('OK')	image/jpeg	etag:%226222cc5b-5ce1%22	https://i999bet.net/wp-content/uploads/2022/03/do_choi_lo_to_go__3__28b6edc9422c439db580a372a42139e9-300x300.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/do_choi_lo_to_go__3__28b6edc9422c439db580a372a42139e9-300x300.jpg	(from https://i999bet.net/cach-choi-lotto-bet-tren-ku-casino-moi-nhat-2022-cho-anh-em-kiem-lua/)
20:33:53	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:54%20GMT	http://i999bet.net/wp-content/uploads/2022/03/loto-online-tai-w88-300x200.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/loto-online-tai-w88-300x200.jpg	(from https://i999bet.net/cach-choi-lotto-bet-tren-ku-casino-moi-nhat-2022-cho-anh-em-kiem-lua/)
20:33:53	14079/14079	---M--	200	added ('OK')	image/jpeg	etag:%226222ccb5-36ff%22	https://i999bet.net/wp-content/uploads/2022/03/loto-online-tai-w88-300x200.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/loto-online-tai-w88-300x200.jpg	(from https://i999bet.net/cach-choi-lotto-bet-tren-ku-casino-moi-nhat-2022-cho-anh-em-kiem-lua/)
20:33:54	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:55%20GMT	http://i999bet.net/wp-content/uploads/2022/03/m6ACejZLNo7kdBdS9GYv_url_image-300x137.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/m6ACejZLNo7kdBdS9GYv_url_image-300x137.jpg	(from https://i999bet.net/cach-choi-lotto-bet-tren-ku-casino-moi-nhat-2022-cho-anh-em-kiem-lua/)
20:33:54	13047/13047	---M--	200	added ('OK')	image/jpeg	etag:%226222cd07-32f7%22	https://i999bet.net/wp-content/uploads/2022/03/m6ACejZLNo7kdBdS9GYv_url_image-300x137.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/m6ACejZLNo7kdBdS9GYv_url_image-300x137.jpg	(from https://i999bet.net/cach-choi-lotto-bet-tren-ku-casino-moi-nhat-2022-cho-anh-em-kiem-lua/)
20:33:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:59%20GMT	https://i999bet.net/?p=599%26preview=true	C:/Users/vivan/Desktop/projecttrue/i999bet.net/index6e5f.html	(from http://i999bet.net/?p=599&preview=true)
20:33:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:33:59%20GMT	https://i999bet.net/?p=607%26preview=true	C:/Users/vivan/Desktop/projecttrue/i999bet.net/indexd65b.html	(from http://i999bet.net/?p=607&preview=true)
20:33:58	911/911	---MC-	200	added ('OK')	application/rss+xml	etag:%22c5cc2833bb4c6448c0a8bc6aa83be6c0%22	https://i999bet.net/cach-xoa-tai-khoan-w88-huong-dan-don-gian-nhat-chinh-xac-nhat/feed/	C:/Users/vivan/Desktop/projecttrue/i999bet.net/cach-xoa-tai-khoan-w88-huong-dan-don-gian-nhat-chinh-xac-nhat/feed/index.html	(from https://i999bet.net/cach-xoa-tai-khoan-w88-huong-dan-don-gian-nhat-chinh-xac-nhat/)
20:34:09	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:34:10%20GMT	http://i999bet.net/?p=407&preview=true	C:/Users/vivan/Desktop/projecttrue/i999bet.net/index9bb7.html	(from https://i999bet.net/cach-xoa-tai-khoan-w88-huong-dan-don-gian-nhat-chinh-xac-nhat/)
20:34:09	28127/28127	---MC-	200	added ('OK')	application/json	date:Mon,%2016%20May%202022%2013:34:10%20GMT	https://i999bet.net/wp-json/wp/v2/posts/407	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-json/wp/v2/posts/407.json	(from https://i999bet.net/cach-xoa-tai-khoan-w88-huong-dan-don-gian-nhat-chinh-xac-nhat/)
20:34:09	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:34:10%20GMT	http://i999bet.net/wp-content/uploads/2022/03/nha-cai-w88-300x200.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/nha-cai-w88-300x200.2cd.delayed	(from https://i999bet.net/cach-xoa-tai-khoan-w88-huong-dan-don-gian-nhat-chinh-xac-nhat/)
20:34:09	20467/20467	---M--	200	added ('OK')	image/jpeg	etag:%226222c392-4ff3%22	https://i999bet.net/wp-content/uploads/2022/03/nha-cai-w88-300x200.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/nha-cai-w88-300x200.jpg	(from https://i999bet.net/cach-xoa-tai-khoan-w88-huong-dan-don-gian-nhat-chinh-xac-nhat/)
20:34:10	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:34:11%20GMT	http://i999bet.net/wp-content/uploads/2022/03/W88-Mobile-Official-Regional-Sponsor-202201-EN-300x151.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/W88-Mobile-Official-Regional-Sponsor-202201-EN-300x151.jpg	(from https://i999bet.net/cach-xoa-tai-khoan-w88-huong-dan-don-gian-nhat-chinh-xac-nhat/)
20:34:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2013:34:11%20GMT	https://i999bet.net/?p=407	C:/Users/vivan/Desktop/projecttrue/i999bet.net/indexffa6.html	(from https://i999bet.net/cach-xoa-tai-khoan-w88-huong-dan-don-gian-nhat-chinh-xac-nhat/)
20:34:10	15307/15307	---M--	200	added ('OK')	image/jpeg	etag:%226222c3ff-3bcb%22	https://i999bet.net/wp-content/uploads/2022/03/W88-Mobile-Official-Regional-Sponsor-202201-EN-300x151.jpg	C:/Users/vivan/Desktop/projecttrue/i999bet.net/wp-content/uploads/2022/03/W88-Mobile-Official-Regional-Sponsor-202201-EN-300x151.jpg	(from https://i999bet.net/cach-xoa-tai-khoan-w88-huong-dan-don-gian-nhat-chinh-xac-nhat/)
